id,subject,text
6197,raçao pra bovinos de leite,eu gostaria de receber algumas formulas de raçao 22% para ver se compensa fazer a raçao ou se comprar pronta e mais vantajoso.
6213,Melhoramento genético,"No caso de eu trocar o rebanho para ter uma resposta mais rápida:Se eu utilizar vacas 3/4 Girolando seria viável a utilização de Jersey ou eu deveria usar vacas puras ou cruzadas com a raça Jersey?Tenho maior disponibilidade de vacas girolando em minha região, porem o sêmen Jersey não é de difícil obtenção!E se em todo caso for viável utilizar sêmen de Jersey em Girolando como devo proceder nos cruzamentos do F2 e F3?"
6223,Circuito fechado ordenha,"Amigos- estou me programando para fazer ordenhas de nosso gado leiteiro, no sistema circuito fechado. porém não tenho as medidas corretas para a retenção , fosso, etc, para um sistema de 08 vacas, sendo 4 cada lado. ainda nao fiz a aquisição do circuito. preciso fazer a estrutura primeiro. Por favor vcs podem me ajudar com essas medidas....??? aguardo Que Deus possa abençoá-los sempre Obrigado pela ajuda."
6227,Folhas de palmeira real.,"Meu pai  tem uma chácara em Barra Velha-SC, onde ele cria alguns animais.Ele gostaria de saber se pode dar a uma vaca de leite e a um boi folhas de palmeira real.E quais as conseqüências se os mesmo comerem direto da do pé."
6233,Integração Lavoura-Pecuária,"Sou engenheiro agrônomo e trabalho na propriedade da família, onde plantamos soja e feijão na safra, e algodão e milho na safrinha em sistema de plantio direto. Tenho interesse de incorporar a pecuária no sistema, principalmente pelos benefícios da forrageira, em termos de melhoria dos atributos físico-químicos do solo. O único porém é o fato das braquiárias multiplicarem nematoides como o Pratylenchus sp.. Gostaria de saber qual forrageira usar, pensando no sistema como um todo, sendo que ela seria pl! antada junto com o milho de safrinha."
6234,CANA PARA GADO DE LEITE,"Fiquei sabendo que a cana tem menor de proteina que o
milhopara fornecer para o gado de leite. Quero saber se essa diferença,
vai aumentar meu custo com ração. E se compensa relamente plantar a cana
ao inves da silagem de milho. Pois todos q conversamos colocam inumeros
defeitos na cana. Como eu devo fazer?"
6239,Informação,"Olá, boa tarde. Tenho uma pequena propriedade
    com 12 hectares, quero criar vacas leiteiras,
    quantas cabeças eu posso criar? como devo
    fazer os piquetes e colcheira?"
6249,"Pastagem, epoca para plantio na Bahia","Pretendo consorciar capim com milho, preciso saber a epoca certa para smentiar ambas culturas. A proriedade ficha no municipio de Una, Bahia e o terreno é argilo (pesado)D"
6252,agua no leite,"essa semana o laticinio que eu entrego leite disse que deu agua no meu
leite, so eu não coloquei agua tem outra possibilidade de dar agua no leite."
6257,Papilomax,"Prezados Senhores, Gostaria de saber se o produto Papilomax, usado no combate de verrugas dos bovinos, ainda é produzido e vendido pela Embrapa. Em caso positivo, como posso adquiri-lo?"
6259,Cana forrageira,"Gostaria de obter muda de cana forrageira precoce e tardia para a região noroeste do Estado do Rio de Janeiro. Itaperuna, Laje do Muriaé. Qualquer quantidade, até uma única cana irei buscar."
6272,gade de leite,"BOA NOITE, PRECISO DE UMA OPINIÃO DE VCS QUE A MUITO TEMPO TRABALHA COM GADO DE LEITE E SABE A MAIORIA DOS PROBLEMAS DOS FAZENDEIROS, GOSTO MUITO DA NATUREZA E ESTOU QUERENDO INVESTIR EM GADO DE LEITE, PENSO EU EM COMPRAR UM SITIO. 1- 15 ALQUEIRES 2- FAZER 30 PIQUETESCOM CAPIM ELEFANTE E CERCA ELETRICA 3- O GADO GERSEI OU GIROLANDA 4-GOSTARIA DE COMEÇAR COM 30 CABEÇAS DE VACAS DANDO 20 LITROS CADA. 5- COM 02 ORDENHADEIRA PARA DUAS VACAS CADA. 6- TANQUE RESFRIADOR DE 2000 LITROS 7-TRATO COM ZILAGEM DE MILHO/CANA E RAÇÃO. 8-01 BOI REPRODUTOR PRECISO SABER O TAMANHO DE CADA PIQUETE PARA SUPORTAR AS 30 VACAS, E SE 15 ALQUEIRES VAI DAR, A MARCA DO GADO QUAL É A CORRETA, AS ORDENHADEIRAS VAI DAR , O TRATO ESTA CORRETO, 01 BOI DÁ, 30 VACAS X 20 LITROS=600 LITROS DIA 18.000 MIL LITROS MES X 0,60 VALOR TOTAL DE LEITE 10.800,00 .ESTE VALOR BRUTO O QUE VAI SOBRAR PARA O SITIO DEPOIS DE TODO O GASTO, PRECISO SABER PRA VER SE VALE A PENA."
6274,Manejo alimentar de bovinos,Qual a exigência nutricional de uma vaca com prod. de 15l/dia? Quanto aumenta nesta necessidade por litro de leite poroduzido? Pasto de brachiaria adubado e irrigado rotacionado atende às necessidades até quantos litros/dia? Qual é o valor nutricional da brachiaria? eE da silagem de napier adubada e irrigada?
6290,Consulta (faz),"Solicito orientação quanto ao uso de URÉIA para colocar na cana de
açucar. 
 Há alguma publicação nesse sentido? Qual? Como posso obter? 
 O uso seria na seca para suplementação dos animais, que não estão
em produção de leite.
 Atualmente uso 0,8%, do peso da cana de açucar, da mistura de Uréia
(50 kg) adicionado de Sulfato de Amonia (5kg).
 Essa quantidade de 8kg da mistura por tonelada de cana é por medida
de segurança, devido a ter ""informação"" de que a dose máxima seria
de 1%, e não tenho como avaliar precisamente a quantidade de cana
fornecida.
 Hoje fui informado de que a quantidade pode ser mais alta
	Outras informações que se façam necessárias, para melhor
análise, favor solicitar."
6297,Dúvida,"Quais as formas de se produzir húmus na propriedade que não seja por minhocultuta ?

Obrigado"
6299,Dúvida,"Olar, tenho uma propriedade de 20 ha plana, e gostaria de estar iniciando um projeto de conforto animal em pasto e no curral, gostaria de saber quanto o conforto animal melhora e qual impacto ele tem na minha produção, que é no Rio de Janeiro, Seropédica, lugar quente e trato de vacas girolandas? E qual o espaçamento no meu pasto por hectare q posso plantar uma arvore q deixe esses animais em boas condições de conforto animal?"
6303,cio induzido...,"estou com intenção de inseminar minhas vacas de leite....q medicamento ultilizo para estimular om cio,, e q procedimento devo tomar.... no cio induzido qual a margem de prenhez"
6316,como produzir raçao de qualidade no sitio,"estou comesando na atividade leiteira, e gostaria de aprender sobre como produzir raçoes para reduzir custos sem perder a qualidade e o retorno da mesma."
6324,alimentação de gado de leite,"gostaria de saber se oque realmente faz uma vaca da leite se e a proteína ou a NDT. pois tenho animais em concho alimentados com SILAGEM DE PLANTA DE MILHO INTEIRO, e gostaria de saber se e melhor da uma ração com 12 a 14 % de proteína com uma NDT 84% ou se e melhor uma ração com 18 a 20% de proteína com NDT 75%. O QUE E MELHOR Gostaria de saber pois gostaria de usar uma ração mas em conta pois as com proteína alta estão muito cara e parecem não esta dando retorno. ai minha duvida sobre A NDT."
6327,capim elefante pioneiro,Gostaria de algum modo de contato com a Embrapa Gado de Leite de Coronel Pacheco para ter maiores informações sobre o capim elefante pioneiro. Quero colocar na minha propriedade mas quero tirar algumas duvidas antes.
6328,Capim Elefante Pioneiro,"Boa tarde,

Gostaria de obter maiores informações sobre o capim elefante pioneiro.

Tenho uma propriedade no Sul de Minas Gerais e li que este é muito bom para
pastejo rotacionado.

Obrigada e aguardo resposta."
6330,ESPÉCIES FORRAGEIRAS,"Pretendo formar pastagens
    destinadas à alimentação de bovinos leiteiros
    numa região costeira, mais precisamente no
    Município de Amontada-CE, cujos solos são
    formados por areias quartzosas, profundos,
    vegetação predominante de tabuleiros
    costeiros, índice pluviométrico médio de
    1.000mm anuais,com maior distribuição de
    chuvas entre janeiro a abril (quadra chuvosa)
    e ventos intensos de julho a dezembro,
    elevando, substancialmente, a evaporação e
    evapotranspiração de solos, aguadas e plantas.
    Diante das características e condições
    explanadas, quais as espécies de gramíneas e
    leguminosas de pisoteio que me indicariam? Não
    usarei irrigação no período de estiagem (julho
    a dezembro)."
6347,VACINAÇÃO CLOSTRIDIOSE,"GOSTARIA DE SABER SE É POSSIVEL ALGUM
    ANIMAL APÓS A VACINAÇÃO PREVENTIVA PARA
    CLOSTRIDIOSE DESENVOLVER A DOENÇA? O MÉDICO
    VETERINÁRIO QUE ATENDE MINHA PROPRIEDADE
    EXPLICOU QUE EM UM DOCUMENTO EMITIDO PELO CRMV
    FEDERAL, ESTE ARGUMENTOU A POSSIBILIDADE DA
    PRODUÇÃO DA DOENÇA SE A VACINA NÃO FOR DE
    PROCEDÊNCIA, ESPERO SER EXCLARERIDO."
6350,Dúvida- entressafra do leite,"Analiso o setor de Produção de Leite e gostaria de saber: quais meses podem ser considerados de entressafra do leite? Até o momento, trabalho com o período entre maio e outubro como sendo os meses de entressafra, porém, li em algumas publicações que esse período termina antes disso. Vocês poderiam me ajudar?"
6352,Informação,Posso dar as minhas vacas leiteiras e bezerros farelo de trigo e o farelo de milho molhado com soro do leite?
6360,Infestação de carrapatos,"Tenho 1 vaca que está com 7 meses de prenhez e com muitos carrapatos, posso aplicar Ivomec neste período, se não, o que posso aplicar ou fazer.? Tenha outras 2 vacas que estão em lactação ( 2 meses de paridas ) mas ainda não apresentaram infestação de carrapatos, preciso aplicar Ivomec ou outro produto para previnir ? Se afirmativo, posso consumir o leite ou usar para fazer queijo ?"
6363,inseminacao,"gostaria de solucionar uma questao sobre
    como fazer para que meu rebanho com 20 cabecas
    entre elas novilhas e vacas. venha inseminar
    na mesma epoca, seria possivel??"
6382,Papiloma,Gostaria de comprar o produto para papilomas da embrapa.Onde encontrar?
6383,formulações de rações para vacas em lactação,"Olá bom dia! Meu pai um senhor de 74 anos e produtor de leite ah mais de 40 anos, sempre produziu sem nem uma tecnologia só mineralizando o gado com um proteinado, gostaria se possível de um formula pra eu preparar uma ração para suas vacas em lactação. Ele adoeceu ah mais de um ano e fica reclamando da baixa produção de suas vacas, gostaria de ajuda-lo, eu mesmo preparando uma ração para suas vacas. Certo de que terei resposta agradeço."
6391,Capim pioneiro,"Gostaria de saber algumas informações sobre o capim pioneiro:

- observei que os estudos feitos com o capim pioneiro foram realizados no
norte do estado de MG. Possuo uma propriedade no sul de MG e quero saber se
haverá muita interferencia no resultado da produção por conta da localidade
distinta.

- como posso fazer para adquirir uma amostra para plantar em minha
propriedade.

- existe algum estudo com o capim pioneiro plantado em consorcio com
qualquer Brachiaria?"
6397,silagem,"boa tarde .estou comesando em um novo ramo em
    comfinamento de gado gostaria de saber qual
    seria a melhor silagem para a emgorda e tambem
    as misturas ex. quanto de ureia de cana etc..
    ex. para cada 10 bois comfinados quantos kl de
    silagem diaria . e tambem uma pastagem ideal
    pois moro no rio grande do sul ."
6403,Cana Com Ureia,"Gostaria de saber se a ureia para misturar com a cana, tem que ser a de pecuaria ou pode ser a agricola ( a utilizada para jogar no pasto) ?"
6409,silagem do residuo de cervejaria,"Gostaria de obter
    informações do uso de resíduo das cervejarias
    para a alimentação do gado de leite. Parece
    que o problema principal é em relação ao baixo
    teor de matéria seca. Quanto ao silo, temos
    dúvidas ao seu desenho. No caso, ele teria que
    ter canaletas para o escoamento do excesso de
    água do produto, já que a polpa cítrica ou
    outro material parecem não ser suficientes
    para resolver o problema da alta umidade do
    material? Existe alguma planta modelo para o
    silo que será usado para o resíduo da
    cervejaria?"
6410,moscas,"Recentemente apareceu um tipo de mosca
    parecida com a mosca doméstica que ataca o
    gado, eles ficam em bando no pasto
    prejudicando que os mesmos se alimetem, as
    picadas são profundas e doloridas, deixando os
    animais estressados, não sabemos como
    combaté-las, precisamos urgente de ajuda e
    saber qual incenticida poderemos usar.
    Aguardamos contato pois na região não
    possuímos técnicos especializados, toda a
    vizinhança tambm está com o mesmo problema.
    OBS: Os animais não são criados em estábulos
    encontram-se em áreas livres."
6420,PAPILOMATOSE BOVINA,"Preciso saber se já há algum tratamento eficaz contra a papilomatose, a vacina já foi concluída? está doença me tira o sono e preciso achar uma solução."
6428,papilomatose bovina,"Gostaríamos de saber onde podemos adquirir o medicamento ""Papilomax"", desenvolvido pela Embrapa gado de leite. Temos urgencia pois as verrugas apareceram em quatro bezerras e prevemos que vai contaminar o resto do rebanho de 40 cabeças. Nosso vizinho tem um boi que está infectado."
6432,SOLICITO PROJETO PARA CONSTRUÇÃO DE FREE INSTALL,"GOSTARIA DE RECEBER UM MODELO DE PROJETO PARA CONSTRUÇÃO DE UM CURRAL TIPO \'FREE INSTALL\', PARA 50 VACAS. PODE SER UM MODELO TIPO O UTILIZADO EM CORONEL PACHECO PARA O GADO PURO. OBRIGADO,"
6438,Cana de açucar + ureia X Concentrado na seca,Quanto devo fornecer de cencentrado para vacas leiteiras alimentando se cana + ureia + sulfato de amonio no periodo seco ? Existe uma tabela Produção diaria de leite X Kg ce concentrado ?
6442,Sobre mastite bovina,Eu queria sabe que tem algum tipo de árvore contra mastite bovina? . tenho leitaria . eu vi reportagem sobre a mastite bovina da Embrapa sobre leite orgânico . eles falarão sobri planta que controla mastite
6446,informaçao,Tenho uma pequena chacara e nela tenho um bezerro que esta com verruga ou figueira e ja tentei de tudo gostaria de de saber se voces tem algum remedio para cura-lo
6449,capim elefante elaborado pela embrapa gado de leite,"ola, gostaria de saber onde adquirir para compra do capim elefante elaborado pela embrapa gado de leite...estou em um sistema de pasto rotacionado e gostaria de plantar esta variedade..
  atenciosamente"
6452,Griação de gado de leite em confinamento,"estou interesado em criar gado da raça jersey para produzir leite,tenho uma propriedade em Betim/MG,que não é tão grande e gostaria de saber se consigo bons resultado criando em confinamento,tenho varias duvidas como a melhor alimentação,pois sei que esse item é fundamental,optei pelo jersey pois é uma raça docil e de boa produtividade e por tudo que li come menos que as demais raças leiteiras sem falar na rusticidade que e maior que outras raças europeias"
6464,ultilização do grão de milheto em nutriç,gostaria de saber qual a composição (ou analise bromatologica ou química) media do grão de milheto e gostaria de saber a relação em NDT pois não consigo fazer tranformação de kcl pra NDT. Preciso destes dados para que posso utilizar na alimentação de um gado de leite pois trato meus animais com silagem e gostaria de utiliziar o grao do milheto na ração
